Wavelength (nm),% Transmission,,,,,,,,,,
838.8,0.00555690,,,,,,,,,,
839,0.00571820,,,,,,,,,,
839.2,0.00588420,,,,,,,,,,
839.4,0.00605500,,,,,,,,,,
839.6,0.00623230,,,,,,,,,,
839.8,0.00641870,,,,,,,,,,
840,0.00661070,,,,,,,,,,
840.2,0.00680840,,,,,,,,,,
840.4,0.00701200,,,,,,,,,,
840.6,0.00722170,,,,,,,,,,
840.8,0.00747970,,,,,,,,,,
841,0.00774880,,,,,,,,,,
841.2,0.00802750,,,,,,,,,,
841.4,0.00831630,,,,,,,,,,
841.6,0.00861550,,,,,,,,,,
841.8,0.00896320,,,,,,,,,,
842,0.00934960,,,,,,,,,,
842.2,0.00975270,,,,,,,,,,
842.4,0.01017300,,,,,,,,,,
842.6,0.01061200,,,,,,,,,,
842.8,0.01107800,,,,,,,,,,
843,0.01159000,,,,,,,,,,
843.2,0.01212600,,,,,,,,,,
843.4,0.01268600,,,,,,,,,,
843.6,0.01327200,,,,,,,,,,
843.8,0.01388600,,,,,,,,,,
844,0.01457200,,,,,,,,,,
844.2,0.01529700,,,,,,,,,,
844.4,0.01605700,,,,,,,,,,
844.6,0.01685600,,,,,,,,,,
844.8,0.01769400,,,,,,,,,,
845,0.01875600,,,,,,,,,,
845.2,0.01923800,,,,,,,,,,
845.4,0.01973200,,,,,,,,,,
845.6,0.02023900,,,,,,,,,,
845.8,0.02131600,,,,,,,,,,
846,0.02255400,,,,,,,,,,
846.2,0.02379000,,,,,,,,,,
846.4,0.02525200,,,,,,,,,,
846.6,0.02662500,,,,,,,,,,
846.8,0.02822800,,,,,,,,,,
847,0.02973400,,,,,,,,,,
847.2,0.03168500,,,,,,,,,,
847.4,0.03373000,,,,,,,,,,
847.6,0.03542100,,,,,,,,,,
847.8,0.03799300,,,,,,,,,,
848,0.04007100,,,,,,,,,,
848.2,0.04295200,,,,,,,,,,
848.4,0.04603400,,,,,,,,,,
848.6,0.04866400,,,,,,,,,,
848.8,0.05223800,,,,,,,,,,
849,0.05549300,,,,,,,,,,
849.2,0.06011100,,,,,,,,,,
849.4,0.06392600,,,,,,,,,,
849.6,0.06846600,,,,,,,,,,
849.8,0.07273000,,,,,,,,,,
850,0.07911600,,,,,,,,,,
850.2,0.08548400,,,,,,,,,,
850.4,0.09215800,,,,,,,,,,
850.6,0.09890100,,,,,,,,,,
850.8,0.10600000,,,,,,,,,,
851,0.11600000,,,,,,,,,,
851.2,0.12500000,,,,,,,,,,
851.4,0.13600000,,,,,,,,,,
851.6,0.14700000,,,,,,,,,,
851.8,0.16000000,,,,,,,,,,
852,0.17500000,,,,,,,,,,
852.2,0.19000000,,,,,,,,,,
852.4,0.20900000,,,,,,,,,,
852.6,0.22900000,,,,,,,,,,
852.8,0.25000000,,,,,,,,,,
853,0.27500000,,,,,,,,,,
853.2,0.30400000,,,,,,,,,,
853.4,0.33500000,,,,,,,,,,
853.6,0.37200000,,,,,,,,,,
853.8,0.41200000,,,,,,,,,,
854,0.45800000,,,,,,,,,,
854.2,0.51000000,,,,,,,,,,
854.4,0.57200000,,,,,,,,,,
854.6,0.64400000,,,,,,,,,,
854.8,0.72900000,,,,,,,,,,
855,0.82500000,,,,,,,,,,
855.2,0.92500000,,,,,,,,,,
855.4,1.03600000,,,,,,,,,,
855.6,1.16200000,,,,,,,,,,
855.8,1.32200000,,,,,,,,,,
856,1.53500000,,,,,,,,,,
856.2,1.78900000,,,,,,,,,,
856.4,2.10600000,,,,,,,,,,
856.6,2.49300000,,,,,,,,,,
856.8,2.98200000,,,,,,,,,,
857,3.59100000,,,,,,,,,,
857.2,4.37000000,,,,,,,,,,
857.4,5.36000000,,,,,,,,,,
857.6,6.63300000,,,,,,,,,,
857.8,8.28200000,,,,,,,,,,
858,10.35600000,,,,,,,,,,
858.2,12.94200000,,,,,,,,,,
858.4,15.94500000,,,,,,,,,,
858.6,19.11000000,,,,,,,,,,
858.8,21.91500000,,,,,,,,,,
859,23.57900000,,,,,,,,,,
859.2,23.75300000,,,,,,,,,,
859.4,22.45200000,,,,,,,,,,
859.6,20.27000000,,,,,,,,,,
859.8,17.75100000,,,,,,,,,,
860,15.34000000,,,,,,,,,,
860.2,13.22700000,,,,,,,,,,
860.4,11.41900000,,,,,,,,,,
860.6,9.94700000,,,,,,,,,,
860.8,8.74800000,,,,,,,,,,
861,7.75500000,,,,,,,,,,
861.2,6.93900000,,,,,,,,,,
861.4,6.27000000,,,,,,,,,,
861.6,5.71700000,,,,,,,,,,
861.8,5.24200000,,,,,,,,,,
862,4.85000000,,,,,,,,,,
862.2,4.52000000,,,,,,,,,,
862.4,4.23500000,,,,,,,,,,
862.6,3.99600000,,,,,,,,,,
862.8,3.79100000,,,,,,,,,,
863,3.61500000,,,,,,,,,,
863.2,3.46500000,,,,,,,,,,
863.4,3.33300000,,,,,,,,,,
863.6,3.22200000,,,,,,,,,,
863.8,3.12600000,,,,,,,,,,
864,3.04300000,,,,,,,,,,
864.2,2.97900000,,,,,,,,,,
864.4,2.92700000,,,,,,,,,,
864.6,2.87700000,,,,,,,,,,
864.8,2.84100000,,,,,,,,,,
865,2.81900000,,,,,,,,,,
865.2,2.81400000,,,,,,,,,,
865.4,2.81000000,,,,,,,,,,
865.6,2.80500000,,,,,,,,,,
865.8,2.81200000,,,,,,,,,,
866,2.82700000,,,,,,,,,,
866.2,2.84600000,,,,,,,,,,
866.4,2.87600000,,,,,,,,,,
866.6,2.91200000,,,,,,,,,,
866.8,2.95700000,,,,,,,,,,
867,3.01200000,,,,,,,,,,
867.2,3.07000000,,,,,,,,,,
867.4,3.14400000,,,,,,,,,,
867.6,3.22500000,,,,,,,,,,
867.8,3.31500000,,,,,,,,,,
868,3.42100000,,,,,,,,,,
868.2,3.53400000,,,,,,,,,,
868.4,3.66200000,,,,,,,,,,
868.6,3.80100000,,,,,,,,,,
868.8,3.96100000,,,,,,,,,,
869,4.14000000,,,,,,,,,,
869.2,4.33100000,,,,,,,,,,
869.4,4.55100000,,,,,,,,,,
869.6,4.79700000,,,,,,,,,,
869.8,5.06700000,,,,,,,,,,
870,5.36800000,,,,,,,,,,
870.2,5.70800000,,,,,,,,,,
870.4,6.07700000,,,,,,,,,,
870.6,6.50400000,,,,,,,,,,
870.8,6.98500000,,,,,,,,,,
871,7.52500000,,,,,,,,,,
871.2,8.13300000,,,,,,,,,,
871.4,8.81900000,,,,,,,,,,
871.6,9.60500000,,,,,,,,,,
871.8,10.51500000,,,,,,,,,,
872,11.55600000,,,,,,,,,,
872.2,12.75600000,,,,,,,,,,
872.4,14.14800000,,,,,,,,,,
872.6,15.77000000,,,,,,,,,,
872.8,17.67000000,,,,,,,,,,
873,19.89800000,,,,,,,,,,
873.2,22.50300000,,,,,,,,,,
873.4,25.61700000,,,,,,,,,,
873.6,29.27400000,,,,,,,,,,
873.8,33.61400000,,,,,,,,,,
874,38.68900000,,,,,,,,,,
874.2,44.58800000,,,,,,,,,,
874.4,51.33500000,,,,,,,,,,
874.6,58.89300000,,,,,,,,,,
874.8,66.92800000,,,,,,,,,,
875,74.91400000,,,,,,,,,,
875.2,79.38200000,,,,,,,,,,
875.4,84.11500000,,,,,,,,,,
875.6,89.13100000,,,,,,,,,,
875.8,91.38900000,,,,,,,,,,
876,89.21400000,,,,,,,,,,
876.2,84.65900000,,,,,,,,,,
876.4,78.61400000,,,,,,,,,,
876.6,71.95100000,,,,,,,,,,
876.8,65.09600000,,,,,,,,,,
877,58.65900000,,,,,,,,,,
877.2,52.74300000,,,,,,,,,,
877.4,47.49800000,,,,,,,,,,
877.6,42.88300000,,,,,,,,,,
877.8,38.83500000,,,,,,,,,,
878,35.34600000,,,,,,,,,,
878.2,32.33300000,,,,,,,,,,
878.4,29.70000000,,,,,,,,,,
878.6,27.43600000,,,,,,,,,,
878.8,25.48800000,,,,,,,,,,
879,23.78100000,,,,,,,,,,
879.2,22.30000000,,,,,,,,,,
879.4,20.99600000,,,,,,,,,,
879.6,19.85900000,,,,,,,,,,
879.8,18.84400000,,,,,,,,,,
880,17.97100000,,,,,,,,,,
880.2,17.21200000,,,,,,,,,,
880.4,16.50900000,,,,,,,,,,
880.6,15.91700000,,,,,,,,,,
880.8,15.38000000,,,,,,,,,,
881,14.92300000,,,,,,,,,,
881.2,14.53600000,,,,,,,,,,
881.4,14.19000000,,,,,,,,,,
881.6,13.89100000,,,,,,,,,,
881.8,13.63700000,,,,,,,,,,
882,13.41800000,,,,,,,,,,
882.2,13.24000000,,,,,,,,,,
882.4,13.10100000,,,,,,,,,,
882.6,13.00200000,,,,,,,,,,
882.8,12.92800000,,,,,,,,,,
883,12.88800000,,,,,,,,,,
883.2,12.87500000,,,,,,,,,,
883.4,12.88900000,,,,,,,,,,
883.6,12.94000000,,,,,,,,,,
883.8,13.01300000,,,,,,,,,,
884,13.12200000,,,,,,,,,,
884.2,13.25400000,,,,,,,,,,
884.4,13.42000000,,,,,,,,,,
884.6,13.62600000,,,,,,,,,,
884.8,13.85500000,,,,,,,,,,
885,14.12100000,,,,,,,,,,
885.2,14.43900000,,,,,,,,,,
885.4,14.76500000,,,,,,,,,,
885.6,15.09800000,,,,,,,,,,
885.8,15.47400000,,,,,,,,,,
886,15.92200000,,,,,,,,,,
886.2,16.43800000,,,,,,,,,,
886.4,16.96100000,,,,,,,,,,
886.6,17.56200000,,,,,,,,,,
886.8,18.22100000,,,,,,,,,,
887,18.93100000,,,,,,,,,,
887.2,19.72400000,,,,,,,,,,
887.4,20.59200000,,,,,,,,,,
887.6,21.53500000,,,,,,,,,,
887.8,22.58700000,,,,,,,,,,
888,23.71600000,,,,,,,,,,
888.2,24.97400000,,,,,,,,,,
888.4,26.31800000,,,,,,,,,,
888.6,27.81800000,,,,,,,,,,
888.8,29.46500000,,,,,,,,,,
889,31.24000000,,,,,,,,,,
889.2,33.18300000,,,,,,,,,,
889.4,35.28000000,,,,,,,,,,
889.6,37.56900000,,,,,,,,,,
889.8,40.05000000,,,,,,,,,,
890,42.73700000,,,,,,,,,,
890.2,45.59900000,,,,,,,,,,
890.4,48.58600000,,,,,,,,,,
890.6,51.77600000,,,,,,,,,,
890.8,55.04500000,,,,,,,,,,
891,58.38700000,,,,,,,,,,
891.2,61.71000000,,,,,,,,,,
891.4,64.90200000,,,,,,,,,,
891.6,67.94300000,,,,,,,,,,
891.8,70.63900000,,,,,,,,,,
892,72.82100000,,,,,,,,,,
892.2,74.40200000,,,,,,,,,,
892.4,75.42200000,,,,,,,,,,
892.6,75.65000000,,,,,,,,,,
892.8,75.09700000,,,,,,,,,,
893,73.86100000,,,,,,,,,,
893.2,71.95800000,,,,,,,,,,
893.4,69.54000000,,,,,,,,,,
893.6,66.62400000,,,,,,,,,,
893.8,63.39900000,,,,,,,,,,
894,60.03800000,,,,,,,,,,
894.2,56.60700000,,,,,,,,,,
894.4,53.13900000,,,,,,,,,,
894.6,49.74200000,,,,,,,,,,
894.8,46.52200000,,,,,,,,,,
895,43.40200000,,,,,,,,,,
895.2,40.51300000,,,,,,,,,,
895.4,37.81700000,,,,,,,,,,
895.6,35.29900000,,,,,,,,,,
895.8,32.93800000,,,,,,,,,,
896,30.77100000,,,,,,,,,,
896.2,28.77500000,,,,,,,,,,
896.4,26.93900000,,,,,,,,,,
896.6,25.24300000,,,,,,,,,,
896.8,23.67900000,,,,,,,,,,
897,22.25800000,,,,,,,,,,
897.2,20.92300000,,,,,,,,,,
897.4,19.71900000,,,,,,,,,,
897.6,18.61800000,,,,,,,,,,
897.8,17.60700000,,,,,,,,,,
898,16.67400000,,,,,,,,,,
898.2,15.80700000,,,,,,,,,,
898.4,15.00700000,,,,,,,,,,
898.6,14.27200000,,,,,,,,,,
898.8,13.58900000,,,,,,,,,,
899,12.95600000,,,,,,,,,,
899.2,12.37600000,,,,,,,,,,
899.4,11.83100000,,,,,,,,,,
899.6,11.32300000,,,,,,,,,,
899.8,10.85800000,,,,,,,,,,
900,10.42700000,,,,,,,,,,
900.2,10.02800000,,,,,,,,,,
900.4,9.63600000,,,,,,,,,,
900.6,9.28100000,,,,,,,,,,
900.8,8.94300000,,,,,,,,,,
901,8.63500000,,,,,,,,,,
901.2,8.33500000,,,,,,,,,,
901.4,8.06500000,,,,,,,,,,
901.6,7.80800000,,,,,,,,,,
901.8,7.57500000,,,,,,,,,,
902,7.34200000,,,,,,,,,,
902.2,7.13300000,,,,,,,,,,
902.4,6.93800000,,,,,,,,,,
902.6,6.74600000,,,,,,,,,,
902.8,6.56900000,,,,,,,,,,
903,6.39800000,,,,,,,,,,
903.2,6.24800000,,,,,,,,,,
903.4,6.09600000,,,,,,,,,,
903.6,5.96100000,,,,,,,,,,
903.8,5.82700000,,,,,,,,,,
904,5.70500000,,,,,,,,,,
904.2,5.58900000,,,,,,,,,,
904.4,5.48100000,,,,,,,,,,
904.6,5.37900000,,,,,,,,,,
904.8,5.28600000,,,,,,,,,,
905,5.19700000,,,,,,,,,,
905.2,5.13400000,,,,,,,,,,
905.4,5.07200000,,,,,,,,,,
905.6,5.01100000,,,,,,,,,,
905.8,4.94200000,,,,,,,,,,
906,4.88000000,,,,,,,,,,
906.2,4.82100000,,,,,,,,,,
906.4,4.76300000,,,,,,,,,,
906.6,4.71100000,,,,,,,,,,
906.8,4.66400000,,,,,,,,,,
907,4.61600000,,,,,,,,,,
907.2,4.58000000,,,,,,,,,,
907.4,4.54600000,,,,,,,,,,
907.6,4.51700000,,,,,,,,,,
907.8,4.48400000,,,,,,,,,,
908,4.46000000,,,,,,,,,,
908.2,4.44000000,,,,,,,,,,
908.4,4.42300000,,,,,,,,,,
908.6,4.41100000,,,,,,,,,,
908.8,4.39900000,,,,,,,,,,
909,4.39300000,,,,,,,,,,
909.2,4.38700000,,,,,,,,,,
909.4,4.39200000,,,,,,,,,,
909.6,4.39800000,,,,,,,,,,
909.8,4.40700000,,,,,,,,,,
910,4.42500000,,,,,,,,,,
910.2,4.44100000,,,,,,,,,,
910.4,4.45600000,,,,,,,,,,
910.6,4.48000000,,,,,,,,,,
910.8,4.49900000,,,,,,,,,,
911,4.53100000,,,,,,,,,,
911.2,4.56600000,,,,,,,,,,
911.4,4.60100000,,,,,,,,,,
911.6,4.64400000,,,,,,,,,,
911.8,4.69000000,,,,,,,,,,
912,4.74400000,,,,,,,,,,
912.2,4.80100000,,,,,,,,,,
912.4,4.85400000,,,,,,,,,,
912.6,4.91900000,,,,,,,,,,
912.8,4.99200000,,,,,,,,,,
913,5.06100000,,,,,,,,,,
913.2,5.13900000,,,,,,,,,,
913.4,5.23300000,,,,,,,,,,
913.6,5.31800000,,,,,,,,,,
913.8,5.41600000,,,,,,,,,,
914,5.52000000,,,,,,,,,,
914.2,5.62800000,,,,,,,,,,
914.4,5.74300000,,,,,,,,,,
914.6,5.86800000,,,,,,,,,,
914.8,5.99800000,,,,,,,,,,
915,6.14700000,,,,,,,,,,
915.2,6.28400000,,,,,,,,,,
915.4,6.42400000,,,,,,,,,,
915.6,6.56700000,,,,,,,,,,
915.8,6.72300000,,,,,,,,,,
916,6.90500000,,,,,,,,,,
916.2,7.10600000,,,,,,,,,,
916.4,7.31400000,,,,,,,,,,
916.6,7.52400000,,,,,,,,,,
916.8,7.75900000,,,,,,,,,,
917,8.00100000,,,,,,,,,,
917.2,8.25500000,,,,,,,,,,
917.4,8.53300000,,,,,,,,,,
917.6,8.81700000,,,,,,,,,,
917.8,9.10600000,,,,,,,,,,
918,9.43500000,,,,,,,,,,
918.2,9.75800000,,,,,,,,,,
918.4,10.11200000,,,,,,,,,,
918.6,10.47200000,,,,,,,,,,
918.8,10.84700000,,,,,,,,,,
919,11.25500000,,,,,,,,,,
919.2,11.67400000,,,,,,,,,,
919.4,12.10300000,,,,,,,,,,
919.6,12.56200000,,,,,,,,,,
919.8,13.03000000,,,,,,,,,,
920,13.51500000,,,,,,,,,,
920.2,14.00800000,,,,,,,,,,
920.4,14.50300000,,,,,,,,,,
920.6,15.01000000,,,,,,,,,,
920.8,15.52700000,,,,,,,,,,
921,16.05900000,,,,,,,,,,
921.2,16.59100000,,,,,,,,,,
921.4,17.12000000,,,,,,,,,,
921.6,17.65000000,,,,,,,,,,
921.8,18.16200000,,,,,,,,,,
922,18.63400000,,,,,,,,,,
922.2,19.10400000,,,,,,,,,,
922.4,19.53400000,,,,,,,,,,
922.6,19.97100000,,,,,,,,,,
922.8,20.33000000,,,,,,,,,,
923,20.67900000,,,,,,,,,,
923.2,20.97000000,,,,,,,,,,
923.4,21.21400000,,,,,,,,,,
923.6,21.41000000,,,,,,,,,,
923.8,21.54100000,,,,,,,,,,
924,21.64700000,,,,,,,,,,
924.2,21.69900000,,,,,,,,,,
924.4,21.69200000,,,,,,,,,,
924.6,21.63200000,,,,,,,,,,
924.8,21.55300000,,,,,,,,,,
925,21.41100000,,,,,,,,,,
925.2,21.17900000,,,,,,,,,,
925.4,20.95000000,,,,,,,,,,
925.6,20.72400000,,,,,,,,,,
925.8,20.45100000,,,,,,,,,,
926,20.16200000,,,,,,,,,,
926.2,19.84800000,,,,,,,,,,
926.4,19.51300000,,,,,,,,,,
926.6,19.16700000,,,,,,,,,,
926.8,18.83500000,,,,,,,,,,
927,18.49300000,,,,,,,,,,
927.2,18.14400000,,,,,,,,,,
927.4,17.80000000,,,,,,,,,,
927.6,17.47600000,,,,,,,,,,
927.8,17.14600000,,,,,,,,,,
928,16.83600000,,,,,,,,,,
928.2,16.53100000,,,,,,,,,,
928.4,16.24500000,,,,,,,,,,
928.6,15.94900000,,,,,,,,,,
928.8,15.67300000,,,,,,,,,,
929,15.40900000,,,,,,,,,,
929.2,15.15300000,,,,,,,,,,
929.4,14.91600000,,,,,,,,,,
929.6,14.69500000,,,,,,,,,,
929.8,14.49500000,,,,,,,,,,
930,14.30400000,,,,,,,,,,
930.2,14.12500000,,,,,,,,,,
930.4,13.95100000,,,,,,,,,,
930.6,13.78900000,,,,,,,,,,
930.8,13.62700000,,,,,,,,,,
931,13.50200000,,,,,,,,,,
931.2,13.37700000,,,,,,,,,,
931.4,13.26600000,,,,,,,,,,
931.6,13.16400000,,,,,,,,,,
931.8,13.07900000,,,,,,,,,,
932,13.00600000,,,,,,,,,,
932.2,12.94600000,,,,,,,,,,
932.4,12.90000000,,,,,,,,,,
932.6,12.84600000,,,,,,,,,,
932.8,12.82300000,,,,,,,,,,
933,12.81100000,,,,,,,,,,
933.2,12.79900000,,,,,,,,,,
933.4,12.80600000,,,,,,,,,,
933.6,12.83200000,,,,,,,,,,
933.8,12.85900000,,,,,,,,,,
934,12.88400000,,,,,,,,,,
934.2,12.94600000,,,,,,,,,,
934.4,13.00500000,,,,,,,,,,
934.6,13.07900000,,,,,,,,,,
934.8,13.17800000,,,,,,,,,,
935,13.26500000,,,,,,,,,,
935.2,13.41100000,,,,,,,,,,
935.4,13.55800000,,,,,,,,,,
935.6,13.70700000,,,,,,,,,,
935.8,13.82500000,,,,,,,,,,
936,13.98900000,,,,,,,,,,
936.2,14.16700000,,,,,,,,,,
936.4,14.36100000,,,,,,,,,,
936.6,14.56800000,,,,,,,,,,
936.8,14.80500000,,,,,,,,,,
937,15.04400000,,,,,,,,,,
937.2,15.30000000,,,,,,,,,,
937.4,15.58900000,,,,,,,,,,
937.6,15.87100000,,,,,,,,,,
937.8,16.17900000,,,,,,,,,,
938,16.53500000,,,,,,,,,,
938.2,16.89400000,,,,,,,,,,
938.4,17.28000000,,,,,,,,,,
938.6,17.66800000,,,,,,,,,,
938.8,18.12200000,,,,,,,,,,
939,18.56700000,,,,,,,,,,
939.2,19.02300000,,,,,,,,,,
939.4,19.54000000,,,,,,,,,,
939.6,20.08200000,,,,,,,,,,
939.8,20.65600000,,,,,,,,,,
940,21.25200000,,,,,,,,,,
940.2,21.91800000,,,,,,,,,,
940.4,22.57000000,,,,,,,,,,
940.6,23.25300000,,,,,,,,,,
940.8,24.01700000,,,,,,,,,,
941,24.80600000,,,,,,,,,,
941.2,25.64900000,,,,,,,,,,
941.4,26.54000000,,,,,,,,,,
941.6,27.47600000,,,,,,,,,,
941.8,28.45000000,,,,,,,,,,
942,29.50300000,,,,,,,,,,
942.2,30.56100000,,,,,,,,,,
942.4,31.70800000,,,,,,,,,,
942.6,32.88000000,,,,,,,,,,
942.8,34.14000000,,,,,,,,,,
943,35.48600000,,,,,,,,,,
943.2,36.83100000,,,,,,,,,,
943.4,38.26700000,,,,,,,,,,
943.6,39.74500000,,,,,,,,,,
943.8,41.29700000,,,,,,,,,,
944,42.94300000,,,,,,,,,,
944.2,44.61800000,,,,,,,,,,
944.4,46.42900000,,,,,,,,,,
944.6,48.18100000,,,,,,,,,,
944.8,50.05000000,,,,,,,,,,
945,51.95400000,,,,,,,,,,
945.2,54.15000000,,,,,,,,,,
945.4,56.43800000,,,,,,,,,,
945.6,58.82400000,,,,,,,,,,
945.8,61.06900000,,,,,,,,,,
946,62.99600000,,,,,,,,,,
946.2,65.22100000,,,,,,,,,,
946.4,67.15600000,,,,,,,,,,
946.6,69.12600000,,,,,,,,,,
946.8,71.01000000,,,,,,,,,,
947,72.93700000,,,,,,,,,,
947.2,74.78400000,,,,,,,,,,
947.4,76.44400000,,,,,,,,,,
947.6,78.14400000,,,,,,,,,,
947.8,79.66100000,,,,,,,,,,
948,80.93900000,,,,,,,,,,
948.2,82.27600000,,,,,,,,,,
948.4,83.61200000,,,,,,,,,,
948.6,84.46500000,,,,,,,,,,
948.8,85.29000000,,,,,,,,,,
949,86.00100000,,,,,,,,,,
949.2,86.56800000,,,,,,,,,,
949.4,86.82100000,,,,,,,,,,
949.6,87.38900000,,,,,,,,,,
949.8,87.39000000,,,,,,,,,,
950,87.35800000,,,,,,,,,,
950.2,87.42400000,,,,,,,,,,
950.4,87.13700000,,,,,,,,,,
950.6,86.72100000,,,,,,,,,,
950.8,86.26100000,,,,,,,,,,
951,85.79700000,,,,,,,,,,
951.2,85.21600000,,,,,,,,,,
951.4,84.55600000,,,,,,,,,,
951.6,83.86600000,,,,,,,,,,
951.8,83.22700000,,,,,,,,,,
952,82.46500000,,,,,,,,,,
952.2,81.55600000,,,,,,,,,,
952.4,80.99000000,,,,,,,,,,
952.6,80.10700000,,,,,,,,,,
952.8,79.26500000,,,,,,,,,,
953,78.55400000,,,,,,,,,,
953.2,77.77300000,,,,,,,,,,
953.4,76.96100000,,,,,,,,,,
953.6,76.22100000,,,,,,,,,,
953.8,75.55400000,,,,,,,,,,
954,74.78000000,,,,,,,,,,
954.2,74.08500000,,,,,,,,,,
954.4,73.30000000,,,,,,,,,,
954.6,72.87700000,,,,,,,,,,
954.8,72.21600000,,,,,,,,,,
955,71.60900000,,,,,,,,,,
955.2,71.01700000,,,,,,,,,,
955.4,70.43100000,,,,,,,,,,
955.6,69.84900000,,,,,,,,,,
955.8,69.40200000,,,,,,,,,,
956,68.93600000,,,,,,,,,,
956.2,68.49500000,,,,,,,,,,
956.4,68.15000000,,,,,,,,,,
956.6,67.81500000,,,,,,,,,,
956.8,67.51300000,,,,,,,,,,
957,67.18800000,,,,,,,,,,
957.2,66.94700000,,,,,,,,,,
957.4,66.70100000,,,,,,,,,,
957.6,66.47800000,,,,,,,,,,
957.8,66.30700000,,,,,,,,,,
958,66.17500000,,,,,,,,,,
958.2,66.08800000,,,,,,,,,,
958.4,66.01700000,,,,,,,,,,
958.6,65.89900000,,,,,,,,,,
958.8,65.79600000,,,,,,,,,,
959,65.79700000,,,,,,,,,,
959.2,65.78600000,,,,,,,,,,
959.4,65.76800000,,,,,,,,,,
959.6,65.82100000,,,,,,,,,,
959.8,65.87400000,,,,,,,,,,
960,65.99200000,,,,,,,,,,
960.2,66.14500000,,,,,,,,,,
960.4,66.14000000,,,,,,,,,,
960.6,66.23900000,,,,,,,,,,
960.8,66.34000000,,,,,,,,,,
961,66.43700000,,,,,,,,,,
961.2,66.63800000,,,,,,,,,,
961.4,66.79600000,,,,,,,,,,
961.6,67.00200000,,,,,,,,,,
961.8,67.20900000,,,,,,,,,,
962,67.46400000,,,,,,,,,,
962.2,67.67300000,,,,,,,,,,
962.4,67.85800000,,,,,,,,,,
962.6,68.13800000,,,,,,,,,,
962.8,68.36200000,,,,,,,,,,
963,68.57000000,,,,,,,,,,
963.2,68.82400000,,,,,,,,,,
963.4,69.08700000,,,,,,,,,,
963.6,69.40200000,,,,,,,,,,
963.8,69.73300000,,,,,,,,,,
964,70.01100000,,,,,,,,,,
964.2,70.32300000,,,,,,,,,,
964.4,70.57000000,,,,,,,,,,
964.6,70.97000000,,,,,,,,,,
964.8,71.30400000,,,,,,,,,,
965,71.64100000,,,,,,,,,,
965.2,71.99600000,,,,,,,,,,
965.4,72.35300000,,,,,,,,,,
965.6,72.71100000,,,,,,,,,,
965.8,73.11300000,,,,,,,,,,
966,73.42300000,,,,,,,,,,
966.2,73.72100000,,,,,,,,,,
966.4,74.11500000,,,,,,,,,,
966.6,74.47300000,,,,,,,,,,
966.8,74.82400000,,,,,,,,,,
967,75.15600000,,,,,,,,,,
967.2,75.47100000,,,,,,,,,,
967.4,75.85500000,,,,,,,,,,
967.6,76.19300000,,,,,,,,,,
967.8,76.57600000,,,,,,,,,,
968,76.85400000,,,,,,,,,,
968.2,77.22100000,,,,,,,,,,
968.4,77.56800000,,,,,,,,,,
968.6,77.96000000,,,,,,,,,,
968.8,78.33900000,,,,,,,,,,
969,78.69700000,,,,,,,,,,
969.2,79.02100000,,,,,,,,,,
969.4,79.36300000,,,,,,,,,,
969.6,79.66500000,,,,,,,,,,
969.8,80.02100000,,,,,,,,,,
970,80.44100000,,,,,,,,,,
970.2,80.78900000,,,,,,,,,,
970.4,81.10700000,,,,,,,,,,
970.6,81.37400000,,,,,,,,,,
970.8,81.68000000,,,,,,,,,,
971,81.97700000,,,,,,,,,,
971.2,82.34900000,,,,,,,,,,
971.4,82.58900000,,,,,,,,,,
971.6,82.88900000,,,,,,,,,,
971.8,83.19000000,,,,,,,,,,
972,83.41900000,,,,,,,,,,
972.2,83.72600000,,,,,,,,,,
972.4,83.96200000,,,,,,,,,,
972.6,84.19700000,,,,,,,,,,
972.8,84.36200000,,,,,,,,,,
973,84.59900000,,,,,,,,,,
973.2,84.84100000,,,,,,,,,,
973.4,85.06300000,,,,,,,,,,
973.6,85.13800000,,,,,,,,,,
973.8,85.30200000,,,,,,,,,,
974,85.40000000,,,,,,,,,,
974.2,85.53400000,,,,,,,,,,
974.4,85.64800000,,,,,,,,,,
974.6,85.74700000,,,,,,,,,,
974.8,85.86000000,,,,,,,,,,
975,85.92600000,,,,,,,,,,
975.2,85.92200000,,,,,,,,,,
975.4,85.91900000,,,,,,,,,,
975.6,85.91500000,,,,,,,,,,
975.8,85.84600000,,,,,,,,,,
976,85.85900000,,,,,,,,,,
976.2,85.75200000,,,,,,,,,,
976.4,85.64900000,,,,,,,,,,
976.6,85.55400000,,,,,,,,,,
976.8,85.39600000,,,,,,,,,,
977,85.32800000,,,,,,,,,,
977.2,85.16900000,,,,,,,,,,
977.4,84.94300000,,,,,,,,,,
977.6,84.74700000,,,,,,,,,,
977.8,84.50300000,,,,,,,,,,
978,84.33500000,,,,,,,,,,
978.2,84.01200000,,,,,,,,,,
978.4,83.79000000,,,,,,,,,,
978.6,83.55600000,,,,,,,,,,
978.8,83.31700000,,,,,,,,,,
979,83.00600000,,,,,,,,,,
979.2,82.73700000,,,,,,,,,,
979.4,82.39000000,,,,,,,,,,
979.6,82.12800000,,,,,,,,,,
979.8,81.89300000,,,,,,,,,,
980,81.62700000,,,,,,,,,,
980.2,81.34500000,,,,,,,,,,
980.4,80.90800000,,,,,,,,,,
980.6,80.51900000,,,,,,,,,,
980.8,80.18000000,,,,,,,,,,
981,79.91200000,,,,,,,,,,
981.2,79.62200000,,,,,,,,,,
